nit,news_id,participacion,categoria,recomendacion
860351894,news34594,Cliente,macroeconomía,635
890300406,news24144,Cliente,macroeconomía,636
811030322,news14265,Cliente,macroeconomía,637
899999082,news38533,Cliente,macroeconomía,638
860013798,news21093,Cliente,macroeconomía,639
890902922,news13199,Cliente,macroeconomía,640
890321567,news26094,Cliente,macroeconomía,641
890930534,news85681,Cliente,macroeconomía,642
899999082,news75468,Cliente,macroeconomía,643
811030322,news14254,Cliente,macroeconomía,644
890930534,news55468,Cliente,macroeconomía,645
800138188,news46298,Cliente,macroeconomía,646
860016640,news16317,Cliente,macroeconomía,647
890930534,news63056,Cliente,macroeconomía,648
890930534,news85705,Cliente,macroeconomía,649
890930534,news70631,Cliente,macroeconomía,650
811030322,news16723,Cliente,macroeconomía,651
890100026,news85078,Cliente,macroeconomía,652
860002538,news24144,Cliente,macroeconomía,653
890902922,news32626,Cliente,macroeconomía,654
890930534,news85596,Cliente,macroeconomía,655
899999068,news20237,Cliente,macroeconomía,656
860351894,news34684,Cliente,macroeconomía,657
802021209,news14162,Cliente,macroeconomía,658
800137960,news89444,Cliente,sostenibilidad,659
900493698,news64616,Cliente,sostenibilidad,660
811037405,news59556,Cliente,sostenibilidad,661
890311341,news82464,Cliente,sostenibilidad,662
890910354,news58768,Cliente,sostenibilidad,663
860531315,news39167,Cliente,sostenibilidad,664
800037800,news29635,Cliente,sostenibilidad,665
890301753,news63147,Cliente,sostenibilidad,666
860050906,news18369,Cliente,sostenibilidad,667
900738674,news95420,Cliente,sostenibilidad,668
890900076,news29837,Cliente,sostenibilidad,669
890914525,news16627,Cliente,sostenibilidad,670
900216859,news70745,Cliente,sostenibilidad,671
890300406,news88229,Cliente,sostenibilidad,672
890910354,news39677,Cliente,sostenibilidad,673
900738674,news97926,Cliente,sostenibilidad,674
890900076,news44679,Cliente,sostenibilidad,675
860002274,news17996,Cliente,sostenibilidad,676
890930534,news64126,Cliente,sostenibilidad,677
811019012,news27931,Cliente,sostenibilidad,678
901081311,news14933,Cliente,sostenibilidad,679
860079456,news19016,Cliente,sostenibilidad,680
890911431,news37792,Cliente,sostenibilidad,681
890930534,news63546,Cliente,sostenibilidad,682
890300406,news88199,Cliente,sostenibilidad,683
890903035,news37792,Cliente,sostenibilidad,684
830079479,news25833,Cliente,sostenibilidad,685
900738674,news82756,Cliente,sostenibilidad,686
900189642,news33334,Cliente,sostenibilidad,687
860002523,news29501,Cliente,sostenibilidad,688
860002274,news18022,Cliente,sostenibilidad,689
890900076,news83440,Cliente,sostenibilidad,690
830012587,news26997,Cliente,sostenibilidad,691
890300406,news88223,Cliente,sostenibilidad,692
811019012,news27910,Cliente,sostenibilidad,693
811030322,news29545,Cliente,sostenibilidad,694
800137960,news89450,Cliente,sostenibilidad,695
890301753,news60258,Cliente,sostenibilidad,696
890901389,news81856,Cliente,sostenibilidad,697
800037800,news45048,Cliente,sostenibilidad,698
800137960,news89475,Cliente,sostenibilidad,699
860024746,news30214,Cliente,sostenibilidad,700
805011074,news56609,Cliente,sostenibilidad,701
890101279,news61836,Cliente,sostenibilidad,702
830057706,news30314,Cliente,sostenibilidad,703
890321567,news75262,Cliente,sostenibilidad,704
800037800,news17213,Cliente,sostenibilidad,705
800037800,news44960,Cliente,sostenibilidad,706
800037800,news27903,Cliente,sostenibilidad,707
890311341,news73868,Cliente,sostenibilidad,708
811030322,news36918,Cliente,sostenibilidad,709
890914525,news16471,Cliente,sostenibilidad,710
860068182,news56293,Cliente,sostenibilidad,711
860068182,news56290,Cliente,sostenibilidad,712
860024746,news30257,Cliente,sostenibilidad,713
890301753,news53711,Cliente,sostenibilidad,714
890101279,news61852,Cliente,sostenibilidad,715
890914525,news16597,Cliente,sostenibilidad,716
899999082,news75511,Cliente,sostenibilidad,717
890901389,news81873,Cliente,sostenibilidad,718
800037800,news29645,Cliente,sostenibilidad,719
800037800,news83247,Cliente,sostenibilidad,720
800037800,news83221,Cliente,sostenibilidad,721
860003831,news17873,Cliente,sostenibilidad,722
800037800,news70039,Cliente,sostenibilidad,723
890300406,news14126,Cliente,sostenibilidad,724
899999082,news75518,Cliente,sostenibilidad,725
890930534,news70384,Cliente,sostenibilidad,726
890301753,news55704,Cliente,sostenibilidad,727
890900076,news29809,Cliente,sostenibilidad,728
800037800,news45811,Cliente,sostenibilidad,729
890300406,news14107,Cliente,sostenibilidad,730
901081311,news14949,Cliente,sostenibilidad,731
800037800,news45793,Cliente,sostenibilidad,732
890901389,news81896,Cliente,sostenibilidad,733
805011074,news53320,Cliente,sostenibilidad,734
901081311,news14946,Cliente,sostenibilidad,735
899999068,news25845,Cliente,sostenibilidad,736
890300406,news59492,Cliente,sostenibilidad,737
860024586,news69587,Cliente,sostenibilidad,738
901081311,news58230,Cliente,sostenibilidad,739
901081311,news55973,Cliente,sostenibilidad,740
860002274,news51915,Cliente,sostenibilidad,741
800073419,news14423,Cliente,sostenibilidad,742
899999068,news55519,Cliente,sostenibilidad,743
899999068,news55521,Cliente,sostenibilidad,744
860024586,news24314,Cliente,sostenibilidad,745
860024586,news23923,Cliente,sostenibilidad,746
899999068,news20217,Cliente,sostenibilidad,747
899999068,news55526,Cliente,sostenibilidad,748
890930534,news44503,Cliente,sostenibilidad,749
800073419,news88606,Cliente,sostenibilidad,750
860074450,news59325,Cliente,sostenibilidad,751
800145006,news15145,Cliente,sostenibilidad,752
899999068,news20209,Cliente,sostenibilidad,753
899999068,news55534,Cliente,sostenibilidad,754
890301753,news98466,Cliente,sostenibilidad,755
890914525,news48589,Cliente,sostenibilidad,756
860002554,news88839,Cliente,sostenibilidad,757
860024586,news69637,Cliente,sostenibilidad,758
890930534,news50575,Cliente,sostenibilidad,759
899999068,news55501,Cliente,sostenibilidad,760
901081311,news14979,Cliente,sostenibilidad,761
800145006,news15163,Cliente,sostenibilidad,762
899999068,news27791,Cliente,sostenibilidad,763
901081311,news92149,Cliente,sostenibilidad,764
901081311,news95851,Cliente,sostenibilidad,765
860034313,news10333,Cliente,sostenibilidad,766
860025674,news25152,Cliente,sostenibilidad,767
860024586,news48930,Cliente,sostenibilidad,768
860024586,news38201,Cliente,sostenibilidad,769
899999068,news20251,Cliente,sostenibilidad,770
890930534,news50237,Cliente,sostenibilidad,771
890300406,news26589,Cliente,sostenibilidad,772
860002523,news83063,Cliente,sostenibilidad,773
899999068,news20248,Cliente,sostenibilidad,774
899999068,news31709,Cliente,sostenibilidad,775
860025674,news54273,Cliente,sostenibilidad,776
899999068,news44700,Cliente,sostenibilidad,777
899999068,news46580,Cliente,sostenibilidad,778
800145006,news89513,Cliente,sostenibilidad,779
860034313,news10351,Cliente,sostenibilidad,780
860024586,news24319,Cliente,sostenibilidad,781
860034313,news10357,Cliente,sostenibilidad,782
860002130,news15048,Cliente,sostenibilidad,783
860034313,news45352,Cliente,sostenibilidad,784
800145006,news15116,Cliente,sostenibilidad,785
830079479,news21858,Cliente,sostenibilidad,786
890801748,news50508,Cliente,sostenibilidad,787
901081311,news26997,Cliente,sostenibilidad,788
890930534,news59567,Cliente,sostenibilidad,789
860000846,news32533,Cliente,sostenibilidad,790
890801748,news37298,Cliente,sostenibilidad,791
890300406,news52237,Cliente,sostenibilidad,792
860002523,news31151,Cliente,sostenibilidad,793
901081311,news18946,Cliente,sostenibilidad,794
901081311,news18935,Cliente,sostenibilidad,795
860024586,news15332,Cliente,sostenibilidad,796
860074450,news33427,Cliente,sostenibilidad,797
890301753,news71519,Cliente,sostenibilidad,798
890300406,news58663,Cliente,sostenibilidad,799
800145006,news16105,Cliente,sostenibilidad,800
860002130,news37975,Cliente,sostenibilidad,801
890300406,news20420,Cliente,sostenibilidad,802
901081311,news18915,Cliente,sostenibilidad,803
890930534,news61346,Cliente,sostenibilidad,804
811019012,news15353,Cliente,sostenibilidad,805
890901389,news28944,Cliente,sostenibilidad,806
800165377,news34346,Cliente,sostenibilidad,807
900216859,news58545,Cliente,sostenibilidad,808
860002274,news51428,Cliente,sostenibilidad,809
860002274,news51765,Cliente,sostenibilidad,810
830055643,news90290,Cliente,sostenibilidad,811
899999068,news15549,Cliente,sostenibilidad,812
899999068,news55564,Cliente,sostenibilidad,813
860002274,news51811,Cliente,sostenibilidad,814
890300406,news34970,Cliente,sostenibilidad,815
890301753,news71582,Cliente,sostenibilidad,816
830057706,news84491,Cliente,sostenibilidad,817
830078512,news73452,Cliente,sostenibilidad,818
860002274,news51784,Cliente,sostenibilidad,819
800145006,news15112,Cliente,sostenibilidad,820
830078512,news73457,Cliente,sostenibilidad,821
890930534,news12673,Cliente,sostenibilidad,822
901081311,news36967,Cliente,sostenibilidad,823
860002130,news36563,Cliente,sostenibilidad,824
860074450,news24567,Cliente,sostenibilidad,825
890301753,news71576,Cliente,sostenibilidad,826
900216859,news50739,Cliente,sostenibilidad,827
800145006,news15103,Cliente,sostenibilidad,828
900216859,news58041,Cliente,sostenibilidad,829
890300406,news20429,Cliente,sostenibilidad,830
890300406,news94975,Cliente,sostenibilidad,831
800137960,news89437,Cliente,sostenibilidad,832
800035156,news66632,Cliente,sostenibilidad,833
860034594,news10562,Cliente,sostenibilidad,834
890100026,news85092,Cliente,sostenibilidad,835
890100026,news85090,Cliente,sostenibilidad,836
811022981,news46672,Cliente,sostenibilidad,837
860026058,news90093,Cliente,sostenibilidad,838
811022981,news46684,Cliente,sostenibilidad,839
860034594,news10552,Cliente,sostenibilidad,840
811022981,news46700,Cliente,sostenibilidad,841
860026058,news90107,Cliente,sostenibilidad,842
860054249,news16291,Cliente,sostenibilidad,843
860530547,news35829,Cliente,sostenibilidad,844
800144467,news10562,Cliente,sostenibilidad,845
830000602,news18273,Cliente,sostenibilidad,846
860351894,news61079,Cliente,sostenibilidad,847
830000602,news18277,Cliente,sostenibilidad,848
830000602,news18279,Cliente,sostenibilidad,849
836000548,news20527,Cliente,sostenibilidad,850
836000548,news24567,Cliente,sostenibilidad,851
811022981,news46771,Cliente,sostenibilidad,852
800035156,news66631,Cliente,sostenibilidad,853
830000602,news18282,Cliente,sostenibilidad,854
836000548,news31779,Cliente,sostenibilidad,855
836000548,news31782,Cliente,sostenibilidad,856
860530547,news47944,Cliente,sostenibilidad,857
900017447,news34546,Cliente,sostenibilidad,858
800035156,news52325,Cliente,sostenibilidad,859
890902922,news32696,Cliente,sostenibilidad,860
890100026,news85117,Cliente,sostenibilidad,861
830000602,news18311,Cliente,sostenibilidad,862
860026058,news55964,Cliente,sostenibilidad,863
830006051,news19450,Cliente,sostenibilidad,864
860034594,news44686,Cliente,sostenibilidad,865
860026058,news46283,Cliente,sostenibilidad,866
860034594,news44679,Cliente,sostenibilidad,867
811022981,news28816,Cliente,sostenibilidad,868
860026058,news46548,Cliente,sostenibilidad,869
860034594,news24499,Cliente,sostenibilidad,870
890902922,news65855,Cliente,sostenibilidad,871
811022981,news35329,Cliente,sostenibilidad,872
860351894,news61098,Cliente,sostenibilidad,873
860026753,news49793,Cliente,sostenibilidad,874
860026753,news38932,Cliente,sostenibilidad,875
900037148,news60561,Cliente,sostenibilidad,876
890100026,news85121,Cliente,sostenibilidad,877
830095854,news64709,Cliente,sostenibilidad,878
860026058,news72130,Cliente,sostenibilidad,879
860026058,news90085,Cliente,sostenibilidad,880
811008963,news59347,Cliente,sostenibilidad,881
801001885,news24002,Cliente,sostenibilidad,882
890100026,news85127,Cliente,sostenibilidad,883
811022981,news46584,Cliente,sostenibilidad,884
811008963,news59344,Cliente,sostenibilidad,885
860351894,news61083,Cliente,sostenibilidad,886
860026058,news90087,Cliente,sostenibilidad,887
811022981,news46616,Cliente,sostenibilidad,888
811022981,news46617,Cliente,sostenibilidad,889
830000602,news18292,Cliente,sostenibilidad,890
830000602,news18312,Cliente,sostenibilidad,891
800140887,news37156,Cliente,sostenibilidad,892
830006021,news34116,Cliente,sostenibilidad,893
860002693,news90064,Cliente,sostenibilidad,894
890100026,news84998,Cliente,sostenibilidad,895
830000602,news52466,Cliente,sostenibilidad,896
830000602,news52467,Cliente,sostenibilidad,897
830000602,news52474,Cliente,sostenibilidad,898
900298861,news37298,Cliente,sostenibilidad,899
830000602,news52496,Cliente,sostenibilidad,900
860350234,news16089,Cliente,sostenibilidad,901
800035156,news66618,Cliente,sostenibilidad,902
800035156,news66616,Cliente,sostenibilidad,903
900017447,news49547,Cliente,sostenibilidad,904
900420122,news88472,Cliente,sostenibilidad,905
860535706,news35204,Cliente,sostenibilidad,906
830000602,news52463,Cliente,sostenibilidad,907
860535706,news35208,Cliente,sostenibilidad,908
900464187,news74936,Cliente,sostenibilidad,909
817001892,news31795,Cliente,sostenibilidad,910
860004875,news43034,Cliente,sostenibilidad,911
860535706,news38285,Cliente,sostenibilidad,912
900464187,news74927,Cliente,sostenibilidad,913
900464187,news20470,Cliente,sostenibilidad,914
860523122,news60963,Cliente,sostenibilidad,915
860535706,news38297,Cliente,sostenibilidad,916
890301884,news13810,Cliente,sostenibilidad,917
900464187,news25996,Cliente,sostenibilidad,918
860004875,news39325,Cliente,sostenibilidad,919
860002693,news90060,Cliente,sostenibilidad,920
830000602,news52462,Cliente,sostenibilidad,921
830000602,news18437,Cliente,sostenibilidad,922
830065842,news80806,Cliente,sostenibilidad,923
830000602,news18442,Cliente,sostenibilidad,924
830000602,news18446,Cliente,sostenibilidad,925
830000602,news18453,Cliente,sostenibilidad,926
830000602,news18456,Cliente,sostenibilidad,927
830000602,news18472,Cliente,sostenibilidad,928
830000602,news22459,Cliente,sostenibilidad,929
830000602,news27791,Cliente,sostenibilidad,930
830000602,news32175,Cliente,sostenibilidad,931
900017447,news49535,Cliente,sostenibilidad,932
900464187,news75022,Cliente,sostenibilidad,933
830000602,news52312,Cliente,sostenibilidad,934
830000602,news52318,Cliente,sostenibilidad,935
830000602,news52325,Cliente,sostenibilidad,936
890902920,news62406,Cliente,sostenibilidad,937
860351894,news34579,Cliente,sostenibilidad,938
830000602,news52363,Cliente,sostenibilidad,939
830065842,news80760,Cliente,sostenibilidad,940
830000602,news52395,Cliente,sostenibilidad,941
890105526,news19220,Cliente,sostenibilidad,942
830000602,news52412,Cliente,sostenibilidad,943
830000602,news52415,Cliente,sostenibilidad,944
830000602,news52419,Cliente,sostenibilidad,945
830000602,news52430,Cliente,sostenibilidad,946
830000602,news52432,Cliente,sostenibilidad,947
830000602,news52444,Cliente,sostenibilidad,948
830000602,news52446,Cliente,sostenibilidad,949
811022981,news14829,Cliente,sostenibilidad,950
811022981,news11713,Cliente,sostenibilidad,951
800137960,news89436,Cliente,sostenibilidad,952
800137960,news89344,Cliente,sostenibilidad,953
830084232,news31245,Cliente,sostenibilidad,954
890914525,news48683,Cliente,sostenibilidad,955
890301753,news18037,Cliente,sostenibilidad,956
900216859,news70843,Cliente,sostenibilidad,957
830084232,news31233,Cliente,sostenibilidad,958
830084232,news31220,Cliente,sostenibilidad,959
